AAPL_pct_change,AMZN_pct_change,BA_pct_change,CLX_pct_change,CPB_pct_change,DIA_pct_change,DIS_pct_change,EEM_pct_change,EFX_pct_change,EWP_pct_change,GLD_pct_change,GOOGL_pct_change,HYG_pct_change,INTC_pct_change,IWM_pct_change,IYR_pct_change,JNJ_pct_change,JPM_pct_change,KO_pct_change,MSFT_pct_change,MU_pct_change,NVDA_pct_change,QQQ_pct_change,SAP_pct_change,SHY_pct_change,SPY_pct_change,TLT_pct_change,UUP_pct_change,WMT_pct_change,XLE_pct_change,XLF_pct_change,XLK_pct_change,XLV_pct_change,XOM_pct_change,month,week_number
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
-2.1831338395755573,11.823248407643327,0.41997376567834976,0.5307836459841342,-1.9607866446025302,-0.04716611323407616,-0.5608986927084447,-2.7064677544847537,0.5811504153653946,-0.827875641312259,,,,-3.446261985157939,1.4146846100024923,0.929670297644436,-0.288517605600902,0.6464978812124489,-0.7781386811957836,-2.2017021660044933,-4.1370417836719025,-3.277901558594709,0.5265933899921471,-7.024520518993748,0.31534302096882794,0.3527978463181647,3.2412821596999875,,0.43183950560148343,-1.1139087023783523,1.1959239054105675,0.36883858604646047,-0.3933169610023213,-1.515889134475601,1,2
-2.932146595633933,1.7799928800284803,-0.32527866910007086,5.1742335570579945,1.3076901041662703,0.5653362989833877,-0.4834799653902322,3.2225390825637135,5.200163745808806,2.1217418745859806,,,,-4.325468658171339,1.0526310475492462,-0.040051696474463494,2.3341036368537793,2.6207569760273053,-0.8043425154711348,1.706607445558106,-2.4949395176235845,-2.7464731745475257,-0.0785746165302692,1.7343808393071924,0.108814418929426,0.8964695225602837,0.2380133956139341,,-0.579546362587191,3.5973925780762084,1.6684055109597473,-0.22967084032369245,1.7769033095174525,2.4826227218866848,1,3
2.254092187942436,-13.920951381601965,-1.3986027261061462,-0.507343425757889,1.3667442837445698,-1.3221893458489786,-1.0121447210142742,-2.9776659841534547,0.745391321110489,-3.201634288013022,,,,-2.3395514541105555,-2.227303702650729,2.8145061636848157,1.5834115682406447,-2.2283408992215037,0.5270616259330785,-0.3570183330348309,11.479944684774622,-7.239535373930783,-2.3853218579857782,-3.9234018420163053,-0.3260865716289474,-1.149825221633971,-2.261419163265499,,2.444525377273621,-0.24553018016408856,-0.752140458639905,-2.209950054316623,0.7112809101741391,0.4602684187488437,1,4
-1.1462423812147127,-6.460788297440057,4.869975775778634,-0.42613569129236195,1.1610519477634806,0.04567841762785907,-5.112474374045806,-1.5940057890640014,1.6355136026589667,0.6333578486082514,,,,-3.011112275801753,-1.7323526933520683,0.15587032836599235,1.1319354149667893,-0.23047535268999608,1.5930684912483395,-3.4037973079721007,-4.156325400482375,1.5518200247573555,-2.067668378412335,2.211960351345388,0.04732395611086737,-0.2643671964469907,0.4023722959484166,,3.248900922514242,-2.355840258752251,-0.10334309222225224,-2.1186414017751454,1.187801249893905,-2.628403677593627,1,5
5.842963828278203,2.215464813205914,0.4047400017565206,-1.406156661901392,2.998883736592184,2.064111540144986,20.68965140611587,5.2160834094427955,2.37548126388345,5.874122521228098,,,,2.740638922470695,3.8871761279390293,2.2079557182346887,0.6238556329300149,3.5934304181784116,2.3024958745874624,-0.037093505438834384,2.524265632366718,5.707875490230729,2.1387453149342983,4.970274311100487,0.2546993375642126,2.1823664080286687,1.1570047793147964,,1.2977753079765897,5.005406533876489,2.9655223423533217,2.020203708362822,0.5076169443487988,4.426056950428658,2,6
-5.309806770221837,-5.121121971950715,0.3380645302005325,-0.3307135349325696,0.647020878047444,-0.18639426893120037,-3.5714250161201,-0.18956864825099284,-0.8607771067987602,-0.2642045389163905,,,,-2.7651239249974813,-1.7902595515078112,-0.5995435706005137,-1.88644844111433,1.1397447564112095,-1.0477290689481777,-1.8181777578252012,1.8939403258304788,0.1275687840856632,-0.7248334489790897,-3.2623487986119803,0.12097709392429046,-0.3631631839467131,0.5947601101626399,,2.4570036114155425,-0.5487056211038288,-0.033494481517692964,-1.1315444526409757,-0.5997498274281421,0.09544241376275853,2,7
2.5366175657272727,-2.2396416573348232,-4.672057092926341,1.3894644441853288,-2.321429589274493,-0.8337523603254904,-1.0000012200573227,-0.9496434675395515,-1.5111474592255925,-4.238403862239282,,,,-1.3047859270244988,0.3023748303091267,0.631882085144686,0.7466854788412691,-0.6369436360500469,-2.294113232789452,0.15117161226911868,-5.947955721018349,-3.8216312451318624,-0.8382903908374373,-6.908665978737371,0.03625038615124865,-0.2516717455341211,-0.056849843684436685,,1.7471774275483076,1.7586281488149114,-0.13400343018280525,-0.7153109191022522,-0.2858039650208255,0.8581676321992804,2,8
9.201525322971182,1.695303550973648,0.44769061959972767,0.5727133551969299,2.742228253258183,-0.047197313597158175,0.2618762557549337,2.9633938677195992,2.416574079753997,0.518667877197454,,,,0.5084729880797001,2.6873401149561493,3.225189248973903,-1.7417056378361107,5.029583473587174,-2.006824634016924,-0.49056767766619824,7.312257196738492,-1.3246871944976202,0.2454305013141811,1.0566059026483332,-0.04444487974896161,0.9135162273715025,0.4485452254325173,,2.7777756192326253,1.0843703502675384,1.3082882108728766,0.6724266682003099,0.22292911303820606,-1.3235662553915173,2,9
7.909425985723995,-7.006082451002483,-5.81750098399596,-1.3016079398693647,-1.3167258414037653,-4.145811009903088,-5.970149888775,-5.58690282371227,-2.9962555304569483,-2.992775993948471,,,,-8.667787411271688,-5.0494890445381575,-1.9815645578190155,-3.6205923621251745,-3.02816599301291,-0.8191675535416443,-4.854001881244018,-11.418050467517526,-6.935121731025151,-5.141457325390686,-6.123974855723214,0.4598260801786713,-4.198632998857121,3.297702768823374,,-5.159707444646866,-3.3188023398259214,-3.5099325989213614,-5.677475495331141,-4.130916931341478,-0.9580818032229765,3,10
