antecedent_symbol,interval_label,count
DIA,cruce,2
GOOGL,cruce,2
MSFT,cruce,1
NVDA,cruce,2
SAP,cruce,1
TLT,cruce,1
UUP,cruce,1
WMT,cruce,2
XLK,cruce,1
